time,opening_price,closing_price,high,low,volume,opening_price_log_return,closing_price_log_return,high_log_return,low_log_return
1712498400000,69366.65994907352,69664.84068462803,69235.80393098701,69593.7506067464,812702071.8797365,0.0002538358933080713,0.0023323916762175065,-0.0009976619515984753,0.003283237127819998
1712502000000,69591.9084159685,69886.68272041639,69430.95590694343,69570.21171703016,1172047509.144203,0.0032419543009159953,0.0031793593827766204,0.0028146919279761168,-0.00033829002203821586
1712505600000,69579.73797875496,70283.77323911259,69524.63556509124,70072.39850884884,1909280108.1619935,-0.00017489822905521633,0.005665838471475399,0.0013483397299530958,0.0071924888245410825
1712509200000,70058.38264743725,70058.38264743725,69684.47702276765,69793.00669670092,906523406.4247203,0.006855528292086991,-0.003212018285342973,0.0022964233439816076,-0.0039951578213107556
1712512800000,69793.49057359589,69799.30346189649,69279.22786998257,69399.70766492948,876273730.0197417,-0.003788185092051521,-0.003704901591006583,-0.0058324625397421495,-0.005651158974250774
1712516400000,69399.25018921061,69498.68587454106,68995.47627112494,69064.23843027002,927672869.6027074,-0.005664683897222304,-0.004316186550613576,-0.004104177968331258,-0.004845591946705665
1712520000000,69081.20684264186,69412.22816506661,69014.49677307364,69317.4249924762,563424577.6753385,-0.004593339920723491,-0.0012447937764447788,0.00027563953023945515,0.0036592542459853252
1712523600000,69324.710007757,69404.90565749981,69044.29833415906,69044.29833415906,519223332.54989755,0.003518685066269591,-0.00010549861349180163,0.00043172275297846864,-0.003948014039068041
1712527200000,69042.96436206544,69349.65844855945,68934.90296938241,69216.01252555328,734439503.5515636,-0.0040724256783587565,-0.0007963300121454389,-0.0015856793873994545,0.0024839272906979643
1712530800000,69211.30350311298,69466.21443622463,69207.1091858189,69352.76574219186,773867348.5563502,0.0024352119733895635,0.0016792894448419639,0.003940967190177096,0.0019737961573433956
1712534400000,69344.08427727716,69421.17469790915,69132.9849876857,69324.93312926844,835184643.1281475,0.0019166459989631342,-0.0006485792579890897,-0.0010716228822827258,-0.00040139998750515326
1712538000000,69330.2953225655,69764.33959255296,69282.51854005882,69428.83529884488,956576476.932209,-0.0001988680936868284,0.00493105323120664,0.0021606482906257954,0.0014976485348704204
1712541600000,69431.35211963223,69434.32466947428,69158.48264943727,69227.43134033938,774249305.493302,0.0014565525387727242,-0.004741648106247949,-0.001791895793076203,-0.002905084711037156
1712545200000,69222.788074929,69486.70638845868,69153.9719434212,69458.97809132552,673588398.6712216,-0.00300840929397043,0.0007541222674198964,-6.522487119392327e-05,0.0033391442907533026
1712548800000,69465.41606922713,69514.53400643001,69292.16263880763,69408.38544998929,504134299.08592045,0.003498902351829397,0.0004003938132356399,0.0019963105751878148,-0.000728646995009633
1712552400000,69404.03237416185,69805.85888606285,69399.83681301403,69704.66895389516,725421407.5563371,-0.0008840490079159731,0.004182091339073599,0.0015527095472656675,0.004259613925719297
1712556000000,69699.31522316641,69825.75064746023,69671.63151521567,69802.14848764622,672168355.3129438,0.004245523887544287,0.00028491774317290487,0.003908710413561136,0.0013974879708867414
1712559600000,69798.38670770098,70813.63733749559,69798.38670770098,70713.92814594117,2370826207.096097,0.0014204033445717394,0.014048737727862788,0.0018176699049660392,0.012977767058631559
1712563200000,70709.97157602553,72067.57759925946,70709.97157602553,71963.32234257314,3746102143.9774323,0.012975707205482587,0.017552656682355724,0.012975707205482587,0.017514020334472826
1712566800000,71964.8010641478,72492.21746959713,71760.43764432713,72147.26246361001,3243268613.0607758,0.01759052173257715,0.005874954256931999,0.014746712817939281,0.002552764894723878
1712570400000,72164.87421972922,72338.42537831794,71819.75602865411,72294.54251634494,1949263844.7431455,0.0027762954949830387,-0.0021237515219066703,0.0008262753543424406,0.0020393002399416585
1712574000000,72294.08602914742,72583.32027453101,72220.48026721599,72374.19096835743,1722615164.7356358,0.0017889072945577874,0.0033796878200003165,0.00556407407678368,0.0011011150528726114
1712577600000,72378.5119093158,72713.14833515791,72164.76050517341,72190.57870858315,2278364517.198373,0.0011671303474896037,0.0017870784668243443,-0.0007718207832123868,-0.002540208916970598
1712581200000,72176.85712058979,72251.32368497511,71702.18117901788,71928.11828457366,2150122880.424557,-0.002790002486769269,-0.006371577892672428,-0.00643067705269206,-0.0036422854166827242
1712584800000,71931.24086094712,71954.36796639548,71347.94317752347,71717.3356722683,2353870194.9261518,-0.0034087813373015817,-0.004118507874806884,-0.004952651766958134,-0.002934764140257326
1712588400000,71718.77390893982,71958.13565314973,71645.67657098676,71773.08397445317,1427798491.815407,-0.0029581216163465165,5.236079785069019e-05,0.004164295221635458,0.0007770317367123451
1712592000000,71771.85289817546,71965.56675633509,71589.59829101148,71752.489560302,1249411352.5118635,0.0007398252114127944,0.00010326448065952876,-0.0007830233564261422,-0.0002869790210247866
1712595600000,71747.00286044301,71813.03838413233,71341.1410271439,71721.83836465015,1159634400.243557,-0.0003462964897460001,-0.002121712465815387,-0.003476614132245843,-0.00042727080950944265
1712599200000,71721.52460060448,72107.50901962063,71698.54048266514,71926.68750435536,1106248016.1700914,-0.0003551755992378695,0.004092133496198726,0.004997217492407966,0.0028520902296305657
1712602800000,71925.91565899525,71984.15467448151,71625.7491226673,71735.23993718771,1148837389.9408424,0.0028457339156856627,-0.0017121653274200946,-0.0010157575726613098,-0.0026652528461401457
1712606400000,71692.30272739874,71776.37995614612,71505.11677957948,71694.8277507684,887811747.7914244,-0.003253252132786356,-0.002890568869114052,-0.0016856234452350277,-0.0005635106800148173
1712610000000,71692.68813340181,71888.72853564787,71629.36367562955,71703.41421020387,544605216.6745967,5.375820729261041e-06,0.0015640346300292687,0.001736086606966679,0.00011975683004642192
1712613600000,71708.82112493216,71967.97783061974,71601.48063929164,71961.37959612417,822339803.256625,0.00022500448819343896,0.0011017811402824129,-0.00038934402465479445,0.0035912161404374338
1712617200000,71924.4666897962,71963.68963351675,71617.2254201349,71623.64755806599,801731419.6944329,0.0030027263202446206,-5.9586568818483616e-05,0.00021987045323754645,-0.004704288011013943
1712620800000,71633.4245947386,71745.11935096893,71360.95250889979,71420.1890666312,1062920658.6116642,-0.004054705613135297,-0.0030418518200201377,-0.003584787404449781,-0.0028447031824675438
1712624400000,71417.85969485431,71446.2073371408,70902.8724483055,71279.75374687286,1492339167.374845,-0.0030138151379892515,-0.004175007731661699,-0.006439889323408084,-0.0019682609863365917
1712628000000,71277.33353528642,71605.40027524327,71179.50228684723,71481.91601590069,974921400.5964202,-0.001969599701513539,0.002225672349644465,0.003893940942315747,0.0028321664280780276
1712631600000,71483.44628873322,71618.09525597902,71193.46181606202,71280.47597576932,921643061.1355044,0.002887528310110957,0.00017727511428067687,0.00019609803514988655,-0.002822034164712921
1712635200000,71272.00909000127,71335.22832907262,70950.24710449927,71192.93924462642,1082772736.3307755,-0.002962231499751488,-0.003957477713594595,-0.0034220993776254236,-0.0012288151024164931
1712638800000,71194.88063949761,71303.70435631264,70970.98233016543,71054.5800548696,1013554813.3629607,-0.0010827562556507899,-0.0004420107845697745,0.0002922075280251137,-0.0019453307034250932
1712642400000,71061.0509437659,71292.61828062392,70633.86304823561,70741.66240853709,1687356555.6487634,-0.0018815346920709821,-0.00015548894257633904,-0.004761417844624191,-0.00441363112123917
1712646000000,70740.23330539215,70922.10673828634,70273.7227319602,70392.30255352569,2089273832.8671212,-0.004524898169427496,-0.005210605028175491,-0.005111734737083044,-0.0049507653054990655
1712649600000,70401.59119910386,70595.46121493998,69758.93199306644,70541.87150761463,2528639792.58375,-0.004798616672202443,-0.0046163329140384984,-0.007352471592929373,0.0021225371523697772
1712653200000,70537.46618097468,70775.20870263808,70286.94307676778,70406.99990137566,1417583600.745081,0.0019281386791144533,0.00254292611987931,0.007540580332604194,-0.0019137669717354565
1712656800000,70401.3420191877,70670.36277939487,70305.35153446406,70575.0058275231,1146951009.187663,-0.0019316780928250695,-0.0014824916941127662,0.0002618700811787838,0.0023833680732207167
1712660400000,70578.36030778133,70908.82952465628,70578.36030778133,70777.19822390765,1139431151.9448626,0.002511260538946487,0.0033686725696018965,0.00387566612891051,0.002860833131577439
1712664000000,70811.25716070605,70939.86515849156,70666.53061047758,70717.53722758764,1278214477.828486,0.0032944012117994952,0.000437587873471049,0.0012484743848155094,-0.0008432963907142012
1712667600000,70705.62638390249,70931.21331494929,69970.8695261718,69970.8695261718,1954253719.0652754,-0.0014928366676096297,-0.00012196768567766485,-0.009893054869663253,-0.010614587643516644
1712671200000,69974.37380888888,70414.16801038673,68773.61707640627,69311.38332387127,3820229258.118254,-0.010396064259812291,-0.007316087812080276,-0.01725880714077892,-0.00946985157482166
1712674800000,69311.71122801135,69352.07533904008,68582.89073990777,69243.11450705792,2379566488.0695543,-0.00951520147086682,-0.015198421169394525,-0.002777101167010131,-0.0009854436110951323
1712678400000,69239.42516233858,69294.1139539855,68516.7975235993,68600.36796272827,1880455837.5264585,-0.0010434569374860446,-0.0008361050343572273,-0.0009641629717131693,-0.009325812017417652
1712682000000,68589.27103635797,68899.69598552353,68226.6615338818,68812.57218596693,1982001461.037081,-0.00943430455647981,-0.0057082012515015474,-0.004243514492034187,0.003088564900769963
1712685600000,68809.57682844864,68976.67512114598,68781.82208008031,68856.76948711723,1020664607.7410128,0.0032068097267112647,0.0011166401175668644,0.008104076038901955,0.000642079087930388
1712689200000,68878.62037983496,69102.7977824802,68689.61893422274,68994.41480327658,1208944512.9876277,0.001002897250065638,0.001826813120838561,-0.0013414154824171259,0.0019970138466747773
1712692800000,69038.35882353343,69171.66272920683,68981.86078251025,69127.8517843561,870564746.0319998,0.002316444516834895,0.000996061776924528,0.004245502232459088,0.0019321580204084614
1712696400000,69116.85492509174,69221.8883396987,68932.1753075299,69202.21516229662,695490585.5722078,0.0011363466911623035,0.0007258374730471135,-0.0007205282150899802,0.0010751586657246068
1712700000000,69188.64141605972,69400.0577381996,69140.99384758213,69318.87483057752,739333622.1758523,0.0010380859664096264,0.002570581378378108,0.0030247542015457824,0.0016843600619639537
1712703600000,69310.25052830054,69332.2883472062,68873.55968999137,69116.34718656204,956971077.5536107,0.001756102764232584,-0.0009769804706124255,-0.0038754535004472622,-0.0029259575064043072
1712707200000,69132.24650320719,69275.83322256526,69025.64792986243,69133.97933446086,623609463.6710224,-0.00257152430794403,-0.0008146005749651475,0.0022057893466052025,0.0002550756795752964
1712710800000,69124.6765206585,69233.42870881829,68636.93967500342,69233.42870881829,971960120.6399399,-0.00010950601808134159,-0.0006122986214855575,-0.005647275627596687,0.0014374684456154917
1712714400000,69230.1738265166,69602.4460961357,68499.20944668486,68670.38713069238,1161310677.2275276,0.0015250253394031943,0.005315891974341864,-0.0020086647541061654,-0.008165759639236147
1712718000000,68665.19635045782,69175.59943686317,68650.97262782983,69161.16509422057,819799039.8551737,-0.008194338021892586,-0.0061515206337574065,0.00221309575811654,0.007121446864012261
1712721600000,69154.67205444686,69183.723697495,69012.52234632737,69134.63705535115,592321924.1036117,0.007103152363800171,0.00011743712613129022,0.005252671375877324,-0.0003836420018895323
1712725200000,69126.92620092603,69383.54300037156,69122.93026338109,69242.53559186403,656552760.0947447,-0.0004012949552684564,0.0028840785583047392,0.00159854604272476,0.001559484939836691
1712728800000,69243.32962962602,69456.9263070046,69227.81254698212,69367.20688431423,553920496.9377694,0.0016824924614135053,0.0010570882370615478,0.0015161798420809385,0.0017988825870750963
1712732400000,69360.52820848311,69495.72697837876,69290.11407416839,69342.40282854656,524295445.3540798,0.0016911305156534601,0.0005584732851836002,0.0008995446713227279,-0.00035764005224151764
1712736000000,69333.71937243777,69334.2475946816,68859.36721529718,68991.90082174304,1027892375.9171525,-0.0003865890164418795,-0.002326290947123908,-0.006235973537272732,-0.0050674741927059595
1712739600000,68990.35998160345,69162.73959531113,68930.9539859915,69132.79185532448,642052622.0976993,-0.004964574464099726,-0.002476704952510154,0.0010390682961037867,0.0020400564115577676
1712743200000,69132.63129917896,69148.02596542574,68649.02896806283,68930.97713066648,1018234493.3481297,0.002060067865189551,-0.00021276188995468493,-0.0040983492872610685,-0.002923502232055346
1712746800000,68927.08622194728,69127.48920408842,68854.89221816084,69044.99497513662,621793983.8558006,-0.002977627838016506,-0.00029704118568136514,0.002994291393764304,0.0016527206684347373
1712750400000,69052.76464258044,69151.36731848858,67604.57876029525,67974.91024552958,2841492469.349549,0.0018216928718462384,0.0003453617601126974,-0.018325564937135486,-0.015619723047130593
1712754000000,67977.55819323563,68206.38017695851,67560.84443439612,68206.32700824317,1873326407.642852,-0.01569329318903683,-0.01375971968439543,-0.0006471230051541681,0.0033986618147452317
1712757600000,68207.80955609103,68941.64277139888,67997.98238196065,68684.46665332545,1768409046.0497434,0.0033814437785043656,0.010722278351235084,0.006449442991957537,0.006985737707365739
1712761200000,68694.69835799291,68751.55243417608,68335.41237498689,68651.35949551784,1038270215.349976,0.007112957419547936,-0.0027610726543479043,0.0049500811248772815,-0.00048213433271300445
1712764800000,68650.28673386072,69528.21661592629,68583.59471116314,69514.56486650264,1646923976.5525935,-0.0006467163784740829,0.011233347498569997,0.0036252469729006263,0.012495361736333817
1712768400000,69516.7645171241,69871.38298693736,69189.45364621133,69356.48071190146,1512868732.7134106,0.01254263060168755,0.00492350143342294,0.008795085072300991,-0.002276705302059549
1712772000000,69354.34163856912,69406.60106692853,69082.36997707695,69291.08996257906,1099760645.112183,-0.002339190017470388,-0.00667418685681304,-0.001548886645689778,-0.0009432657759922212
1712775600000,69308.35076992433,70062.54833156787,69231.90413484607,70061.70770922517,1298738281.9779432,-0.000663348872467502,0.009406411439526646,0.002162238380509622,0.011060066464315918
1712779200000,70032.53431867092,70134.6154478088,69709.20058934997,69805.57800952745,876731714.599446,0.010394509388853656,0.0010280824610968832,0.0068705129842315926,-0.0036624716735629997
1712782800000,69805.85872678582,70018.33067914551,69616.864121213,70007.79911493842,686772559.0349439,-0.003241967895728639,-0.0016593985151259988,-0.0013254731890612991,0.0028927310187871237
1712786400000,70008.68892863403,71080.83291994728,70008.68892863403,70539.13800637666,1837944892.1079574,0.0029014197383445076,0.015060646668048829,0.005612523315619262,0.007561053035870879
1712790000000,70535.7806103992,70798.47476501744,70505.48897236293,70620.15481558262,700454737.5966517,0.007500745560820144,-0.00398026368056809,0.0070712026533911,0.0011478779254576047
1712793600000,70618.33653541797,70637.71707624804,70275.11611307092,70534.38658992972,718099406.5908625,0.001169727615478082,-0.0022732195473201106,-0.003272795493140514,-0.0012152387780672645
1712797200000,70516.3081439589,70749.57294734792,70500.91598825957,70554.55981473772,714666521.5129298,-0.0014458308158768899,0.001582262371923823,0.0032079334167511744,0.0002859646408813071
1712800800000,70557.14478232022,71041.2886212024,70551.3994111746,70984.52316640367,838795582.458888,0.0005789415181220079,0.004114737469190277,0.0007158113630059379,0.006075561112764337
1712804400000,70984.50352475481,70988.70907546878,70785.0213531353,70908.6386607276,1032910248.4473642,0.006038647227737401,-0.0007404006053410333,0.0033059016701879637,-0.0010696007042696966
1712808000000,70921.15813225489,70921.15813225489,70376.99520456088,70626.99469929865,2697600729.5314384,-0.0008927818096578552,-0.0009520260943814549,-0.005780978408593625,-0.003979836405738009
1712811600000,70646.28384276516,70674.77744130993,70402.82341827005,70569.00454167364,2488565437.7010365,-0.0038833029838098577,-0.0034800566640897724,0.0003669306332629171,-0.0008214136547401855
1712815200000,70563.9805057968,70826.66698802721,70560.66928534918,70719.61742680137,900456680.1725345,-0.0011656850395071643,0.002146827626621282,0.002239529257179819,0.002131989682944717
1712818800000,70728.95172996097,71234.36604791314,70728.95172996097,70744.47041854892,1011812472.293634,0.00233516703941897,0.00573978902563676,0.002382093220679734,0.0003513682148138737
1712822400000,70746.10319950184,71241.91594944645,70676.97160793905,71042.80762909929,949036720.2060933,0.0002424663433910179,0.00010598117012250606,-0.0007351901976412006,0.004208242868288531
