time,opening_price,closing_price,high,low,volume,opening_price_log_return,closing_price_log_return,high_log_return,low_log_return
1712246400000,3365.0562282361516,3389.915649059816,3362.219699773751,3378.1606890249495,422416995.2900021,,,,
1712250000000,3378.125042184267,3416.118267856212,3374.4929300517965,3413.7328110047283,492523914.8875912,0.0038761616474049456,0.0076998582652220695,0.0036436892980921,0.010474972035923503
1712253600000,3413.631664579446,3439.617157551105,3380.2424565789074,3381.127739157576,932973757.8668782,0.01045589452328728,0.00685527671762423,0.0017023695486371268,-0.009597054085026696
1712257200000,3381.1372318634035,3389.3818563794866,3364.339278948571,3367.7450440615166,537984800.6988987,-0.009564616819771294,-0.01471261226747771,-0.004715846801706938,-0.0039659104762146515
1712260800000,3367.836934425036,3370.2376770269566,3284.270005904666,3325.9218156731226,1444298759.131166,-0.003941432973036037,-0.005664292329879234,-0.024087186019007778,-0.012496520527103613
1712264400000,3326.961419810704,3338.2033913376235,3303.2648376530005,3321.94032379752,415977022.33778805,-0.012211278183649527,-0.009550513705328252,0.005766917319611862,-0.0011978263893329191
1712268000000,3322.179021104997,3330.4537549210854,3310.326266995413,3313.56221243446,418433406.8108178,-0.0014385015846432498,-0.0023241980312172957,0.002135430483698698,-0.00252523927749675
1712271600000,3313.436668564143,3335.7539728556967,3311.560004972216,3329.5017170425444,410747958.2190333,-0.0026349800856403298,0.0015901751844292174,0.0003726243370567736,0.004798850460112904
1712275200000,3329.403144403525,3334.4804267397813,3310.85381696174,3331.536182142504,455203635.88313395,0.004807132803356645,-0.00038185948351918727,-0.00021327208843822037,0.0006108553033367352
1712278800000,3331.503402942785,3331.503402942785,3291.615437977249,3301.224846231313,560999627.1117706,0.0006306224517443724,-0.000893198684840296,-0.0058276480173100565,-0.009139948445377579
1712282400000,3301.317512635526,3301.317512635526,3256.3178990230986,3268.1642008137455,758563611.1514038,-0.009102039416517774,-0.009102039416517774,-0.010781380642389033,-0.010065144349629166
1712286000000,3268.7840670614314,3310.840332385506,3268.7840670614314,3308.6768298575694,421336279.82862025,-0.009903564225696488,0.0028803989732781245,0.003820992612921527,0.012319939397619961
1712289600000,3308.312823251687,3318.383143364232,3281.4301562406135,3296.691595794099,452694555.7238081,0.012020267542677664,0.0022756252708441157,0.0038612797872808182,-0.0036289413229195887
1712293200000,3296.8818825892026,3297.4004015659502,3245.1449197042302,3275.861473142893,664337633.9344873,-0.0034612006408159244,-0.006343258364632503,-0.011119342065806346,-0.006338539125907965
1712296800000,3274.873763300721,3291.647274978293,3271.4829555396814,3289.027783356159,365615829.0890441,-0.00669781493692628,-0.0017462699716473454,0.008083376786975441,0.004011134796578559
1712300400000,3288.843167860309,3289.777600790132,3274.692388830722,3287.4129814529965,367057180.3426582,0.004256559445786716,-0.0005681670075248262,0.0009805522704036675,-0.0004910868943749868
1712304000000,3286.537035950979,3310.8253236851656,3279.49875876583,3284.5618305868757,524937036.8394402,-0.0007014444586944906,0.006377536863004079,0.0014666556676314775,-0.0008676694986023222
1712307600000,3284.001696993262,3284.2777071787123,3255.6152164594982,3278.5438687843525,642826680.2143177,-0.0007717294385116213,-0.008050749100173957,-0.0073093288750174954,-0.0018338767543193354
1712311200000,3277.946167902572,3282.597815015737,3257.257720616041,3275.785419205431,466086354.24841064,-0.001845650387459027,-0.0005116260218247444,0.0005043869908821467,-0.0008417183881308498
1712314800000,3275.3720578374127,3278.6657287466546,3240.6419757314393,3242.566811648828,526398472.06462747,-0.0007855898672625682,-0.0011985760710836984,-0.005114200549876687,-0.010192421015959843
1712318400000,3243.1519825215687,3263.3727698416465,3220.2098529930104,3262.980801890561,1255362099.4697359,-0.009885777061739473,-0.004675297085132129,-0.006324921665130763,0.006275892041038224
1712322000000,3262.9050420197714,3288.9108766918735,3238.9881198119197,3284.7925210569724,769996786.741229,0.006072224733991701,0.007795216918932104,0.005814443156003728,0.006662356428750651
1712325600000,3284.3526392285944,3330.0420804328564,3279.5015260939686,3320.291914059253,876268794.7105954,0.006551651079347632,0.012428471227047896,0.012430464769337844,0.010749214538267254
1712329200000,3320.2902736028095,3328.3276310588362,3304.6145909421707,3328.3276310588362,598151550.1950288,0.010882644081791302,-0.0005149757331589748,0.007628415472880063,0.0024172599613721253
1712332800000,3327.9064734981307,3334.7561959109707,3314.609554709952,3320.932604727771,587465611.0425929,0.002291208734308112,0.001929607074964784,0.0030199827485112496,-0.0022243164255246863
1712336400000,3321.3967100502987,3330.0934141098774,3311.377899495308,3313.2461053220622,408634856.2902448,-0.001958029389828987,-0.0013992161367956048,-0.0009754487140890468,-0.0023172432281713703
1712340000000,3313.445126153047,3331.931954477741,3307.048570704827,3326.3536182736134,412383453.8529781,-0.0023969185401914814,0.0005519463865170151,-0.00130826546988656,0.003948289211683444
1712343600000,3326.6872502202023,3341.7925398932193,3319.670593458023,3319.670593458023,425364313.05005676,0.003988517358241157,0.002955049342919076,0.003809438035489278,-0.002011135336023266
1712347200000,3320.186127601822,3344.840293280312,3319.047122306148,3339.146936026498,278201202.87032616,-0.0019561451894417573,0.0009115959180622898,-0.00018782878875165383,0.00584980682309737
1712350800000,3336.8047873515625,3343.9849608551117,3323.0012623025223,3323.471149931018,180060191.65742463,0.004992854725314632,-0.0002557496712396507,0.0011906388615474386,-0.004705602157761493
1712354400000,3323.4899559724595,3328.7411785160643,3314.6526020863816,3315.287821570684,199677034.71685869,-0.003998276241529774,-0.004568989806961453,-0.0025155468450806275,-0.002465319961210539
1712358000000,3315.6701988175982,3328.335283217941,3315.6701988175982,3318.8941606531384,181114564.99840444,-0.0023556475784830802,-0.00012194400979442057,0.00030695239727013886,0.0010871994308695107
1712361600000,3319.126651753108,3338.1323427277584,3313.310359307416,3325.2737545176965,286843835.3190483,0.0010419168291199274,0.002939207722154258,-0.0007119766272283205,0.0019203596015495838
1712365200000,3325.745422034465,3332.0522492714936,3316.7773620152025,3319.0848002637804,250000608.26200292,0.001992144437641021,-0.0018230665302805518,0.0010458392617183044,-0.0018629205491463143
1712368800000,3318.895091404446,3327.557182237154,3309.204354670391,3323.925203816306,266510847.6183667,-0.0020619123166012517,-0.0013499493515968437,-0.002285853165949199,0.001457292524377724
1712372400000,3323.7068755416867,3345.5435259041465,3323.308664352969,3332.6138016616483,269505119.5476617,0.0014487651082554836,0.005390713555887295,0.004253088053624606,0.0026105466437010253
1712376000000,3332.729711107814,3336.266344832369,3322.763839822751,3329.2645598629106,181974935.36863217,0.00271101240877151,-0.002776848552270764,-0.0001639538332139529,-0.0010054948166752504
1712379600000,3330.778681122215,3352.7777671245867,3329.054569883981,3338.002130345922,303598626.4609379,-0.0005855864288028448,0.004936865582414218,0.0018914322518132473,0.0026210367429820506
1712383200000,3337.465900884025,3347.252145290547,3333.461745845015,3344.1169790355,190715331.9590813,0.002005691879279107,-0.0016494323634477135,0.0013229766037316565,0.001830212929874745
1712386800000,3344.0039302018863,3344.0039302018863,3329.6105279752383,3331.6323759615725,234622598.86583912,0.0019570638107854013,-0.0009708835851341138,-0.001155988751248128,-0.0037402895060167493
1712390400000,3331.763661706549,3344.016338812468,3328.0586759421944,3342.1074553869757,230973655.644585,-0.0036670785923961697,3.7106976600989016e-06,-0.0004661847903874875,0.003139195800970043
1712394000000,3342.232971330638,3350.698033283256,3332.0198940590903,3334.66219959097,213974045.91126668,0.003137345967380916,0.001996111056572106,0.0011895410969577646,-0.002230197915058597
1712397600000,3334.6859236941727,3343.245540511399,3332.8387907580177,3339.5739395668575,177830016.32211977,-0.002260638767435029,-0.0022266383840169415,0.0002457356537547777,0.0014718510883307086
1712401200000,3339.6639754517046,3345.2553929364776,3329.9476235409747,3331.34388044872,205163671.8246066,0.0014916966463650726,0.0006009874276976053,-0.0008678553442147217,-0.0024674455646939066
1712404800000,3331.3112209302712,3337.3564949125634,3324.8202363577443,3333.5309461885954,182319734.10790196,-0.002504209246953175,-0.0023640162963547494,-0.001540966809298735,0.0006562961421679613
1712408400000,3333.806519854642,3333.868924463862,3317.7635274757367,3320.167662342458,241220489.5413947,0.0007487636792021609,-0.0010455562650561094,-0.002124688761955903,-0.004016804066457236
1712412000000,3319.8401298430144,3339.300959500275,3318.8847806107656,3335.858270192834,240952671.70407152,-0.004198122100305431,0.0016280227629893187,0.0003378974125630952,0.004714716280963533
1712415600000,3335.932257279491,3355.9123375943295,3335.2029508142346,3336.428518109801,414000218.68618095,0.004835549612193238,0.004962175644701731,0.004904715289279434,0.00017093027816358173
1712419200000,3336.423618387002,3340.0537709487403,3332.694649495077,3340.0537709487403,228529399.20756948,0.0001472826442581248,-0.0047367612200954175,-0.0007523515170227112,0.0010859770275032702
1712422800000,3340.8622561275997,3352.143633887176,3334.086141291982,3342.168363462488,238291836.6667319,0.0013294738244811536,0.003613125961328159,0.00041744039913056843,0.0006329010146021736
1712426400000,3342.8835668774273,3348.5217192491186,3338.7113362732757,3348.3178884702,196929967.344474,0.0006048437103913748,-0.001081061297623,0.001386283859974026,0.0018382899262959342
1712430000000,3347.8962638478406,3357.540911363314,3343.8987016348246,3349.9145928657276,244730956.10953078,0.0014983897348580274,0.002689863799100378,0.0015524971153563043,0.0004767539586660308
1712433600000,3349.939280349351,3362.3132496458793,3345.7202358127097,3362.3132496458793,315065278.35788554,0.0006100527704482698,0.0014203698385556298,0.0005445853463211399,0.003694353401796827
1712437200000,3362.0684630983064,3367.918862487768,3350.60249562689,3353.372609812778,231519615.29896602,0.0036141781760295256,0.001665801132781344,0.00145819157023682,-0.002662615644113269
1712440800000,3353.385567882937,3378.418208443948,3353.385567882937,3378.418208443948,255575228.24322638,-0.0025859457942644663,0.0031126089083756323,0.0008302736787592516,0.0074410256852701995
1712444400000,3378.450382758246,3395.4602930153155,3353.2960755894655,3353.2960755894655,449444854.5017909,0.0074466849417674464,0.005031717213083148,-2.6687503070543082e-05,-0.007463849005432781
1712448000000,3353.067740400497,3361.0811172029507,3346.3141286256255,3358.620098253285,286520726.9298512,-0.007541467524473389,-0.01017664820764342,-0.0020842852878379665,0.0015864392946945444
1712451600000,3358.6344371134774,3394.382432495801,3358.17044018074,3389.2898843385155,437494675.8324479,0.0016588036364567503,0.009859156161909001,0.003536833829011442,0.009090221225985748
1712455200000,3389.8577148726754,3410.234270736626,3382.735010912897,3383.6277379025723,466190619.86239576,0.00925347465817323,0.004659150576061841,0.0072882432920494365,-0.0016719966403926526
1712458800000,3384.989699115061,3393.9785064933562,3380.844607567612,3389.768575562788,197326613.25013328,-0.0014370852354120163,-0.0047781560345375625,-0.0005589949408875552,0.001813223103595327
1712462400000,3389.7355222337815,3394.4334939557616,3377.4762605241367,3386.3986346268357,185297317.8153209,0.00140103804655167,0.00013404827610840795,-0.0009968000596954172,-0.0009946452350567407
1712466000000,3386.4702216686183,3406.6303151175744,3385.8929346071686,3400.511796020843,201308553.83395538,-0.0009637549216512871,0.0035867430684206757,0.002488901074315987,0.004158941503920516
1712469600000,3400.6764605936646,3401.198698757272,3382.5498265947062,3385.8829775596223,177565526.36050445,0.004186224443498181,-0.001595697395382155,-0.000987851534621894,-0.004311226095063903
1712473200000,3386.212052980833,3394.9957931171534,3384.8770230232503,3386.6762362655995,165735626.7931455,-0.0042624626833685985,-0.0018254060768655538,0.0006877640710397675,0.00023425670697279635
1712476800000,3387.0848534396514,3395.9979283204343,3385.6380804987207,3393.061750156696,175708771.46986076,0.0002577180583423505,0.0002951365445654658,0.0002248152369618381,0.00188370576917661
1712480400000,3392.991658560914,3394.3607911975287,3379.255245365199,3384.004081697503,195772133.4177877,0.0017424011676595824,-0.00048219460038868747,-0.0018870473546706277,-0.00267303699775233
