time,opening_price,closing_price,high,low,volume,opening_price_log_return,closing_price_log_return,high_log_return,low_log_return
1712246400000,0.5941536844902571,0.5995675630655913,0.5941158345467241,0.5988510351075716,76652415.88580339,,,,
1712250000000,0.5985138834334423,0.6040911586790009,0.5984929452616826,0.6033372271120969,73962460.71989903,0.007311707780960109,0.0075164443693373694,0.007340429557405116,0.007463411463640896
1712253600000,0.6032796605051173,0.6050757918198946,0.5973499844849639,0.5981252117050235,71749918.02953093,0.007931149368448446,0.0016286144078332186,-0.0019115572728222545,-0.008676173192943639
1712257200000,0.5981520251148749,0.6003636817514368,0.5964337240336055,0.5964337240336055,44743891.855543345,-0.008535926904119518,-0.00781811807769384,-0.0015350529995379327,-0.002831988864362369
1712260800000,0.5964141602058322,0.5965584863486796,0.585900742987897,0.5911707973929172,98233317.91497678,-0.0029096188330871744,-0.006358321909224307,-0.017817732626810863,-0.008863154355418703
1712264400000,0.5912625221139362,0.5920165565388754,0.5862273690207388,0.5894646981367561,40289578.06060392,-0.008675206775655671,-0.007642684313524958,0.0005573214019011794,-0.0028901391669056233
1712268000000,0.5894327343878031,0.5917399671146824,0.5873060172898554,0.5899724855145355,38056983.2892208,-0.003099511378486194,-0.0004673079703464114,0.0018382920937012354,0.000861067322944372
1712271600000,0.5898682361943488,0.593989807644229,0.58917441809037,0.593793336635104,33422473.61850366,0.0007385762196527235,0.003794866718265736,0.003176257445722586,0.006455439611166039
1712275200000,0.5936823691636419,0.5938937509553883,0.5892359164200717,0.592393431621659,50494886.793167725,0.006445260820644254,-0.00016172744938619787,0.00010437506860992013,-0.0023603461121648414
1712278800000,0.5923658974692421,0.5923658974692421,0.5855681164403674,0.5871254814044824,59299653.19648324,-0.0022199302879607006,-0.0025759189111700244,-0.006244125478162145,-0.008932430308136856
1712282400000,0.5872395684674373,0.5873047897950868,0.5793418566033364,0.5820859967637283,89190785.38076046,-0.008691653984505701,-0.00858059589247585,-0.010689785942856384,-0.00862036670375951
1712286000000,0.5822396403143549,0.5881915013618513,0.5822396403143549,0.5880332018364514,50944705.354522996,-0.00855074392043519,0.001508659349448461,0.0049893868491418915,0.010165214434438161
1712289600000,0.5879748404639508,0.588063737290893,0.5827819134500648,0.5850322675061184,63897595.35975991,0.009802042554732347,-0.0002172386864045854,0.0009309238496398716,-0.005116408171929851
1712293200000,0.5849409755092566,0.5855538603483371,0.5771823374368655,0.5805586250894488,99293088.13705859,-0.005173213080483665,-0.004277169623135324,-0.009654813941191146,-0.007676217122590506
1712296800000,0.5803756902792835,0.5828561637251926,0.5781488522651453,0.5826589536991799,78526950.4323181,-0.007835309868995954,-0.004617730695972447,0.001673139377463819,0.0036112433831403034
1712300400000,0.5827249824475561,0.5831063226757357,0.5795557693824146,0.581622263484819,70523434.90088777,0.004039711124330315,0.0004291029210619096,0.002430529832173767,-0.0017808248952821029
